-25  -0.0386766   0.00105285
-24.75  -0.0391804   0.0010064
-24.5  -0.0396617   0.000943474
-24.25  -0.040118   0.000889433
-24  -0.0405675   0.000847745
-23.75  -0.0410102   0.000813374
-23.5  -0.0414555   0.000782788
-23.25  -0.0419073   0.000756037
-23  -0.0423673   0.000732771
-22.75  -0.0428366   0.00071255
-22.5  -0.0433157   0.000694921
-22.25  -0.0438051   0.000679505
-22  -0.0443053   0.000665992
-21.75  -0.0448168   0.00065413
-21.5  -0.04534   0.000643713
-21.25  -0.0458756   0.000634571
-21  -0.0464239   0.000626565
-20.75  -0.0469856   0.00061958
-20.5  -0.0475612   0.000613518
-20.25  -0.0481512   0.000608299
-20  -0.0487564   0.000603856
-19.75  -0.0493772   0.000600131
-19.5  -0.0500143   0.000597075
-19.25  -0.0506685   0.000594648
-19  -0.0513406   0.000592817
-18.75  -0.0520311   0.000591551
-18.5  -0.0527411   0.000590828
-18.25  -0.0534714   0.000590627
-18  -0.0542228   0.000590931
-17.75  -0.0549964   0.000591728
-17.5  -0.0557933   0.000593008
-17.25  -0.0566145   0.000594763
-17  -0.0574612   0.000596988
-16.75  -0.0583347   0.000599679
-16.5  -0.0592363   0.000602836
-16.25  -0.0601676   0.000606458
-16  -0.06113   0.000610549
-15.75  -0.0621253   0.000615112
-15.5  -0.0631553   0.000620151
-15.25  -0.0642218   0.000625673
-15  -0.0653271   0.000631686
-14.75  -0.0664733   0.000638196
-14.5  -0.067663   0.000645213
-14.25  -0.0688988   0.000652744
-14  -0.0701836   0.0006608
-13.75  -0.0715206   0.000669387
-13.5  -0.0729133   0.000678513
-13.25  -0.0743655   0.000688183
-13  -0.0758814   0.000698397
-12.75  -0.0774655   0.000709156
-12.5  -0.0791231   0.00072045
-12.25  -0.0808596   0.000732263
-12  -0.0826815   0.00074457
-11.75  -0.0845957   0.000757328
-11.5  -0.08661   0.00077048
-11.25  -0.0887333   0.000783938
-11  -0.0909757   0.000797584
-10.75  -0.0933483   0.000811254
-10.5  -0.0958641   0.000824724
-10.25  -0.0985379   0.00083769
-10  -0.101387   0.000849738
-9.75  -0.104431   0.00086031
-9.5  -0.107693   0.000868648
-9.25  -0.1112   0.000873719
-9  -0.114985   0.000874114
-8.75  -0.119087   0.000867889
-8.5  -0.123552   0.00085235
-8.25  -0.128437   0.000823722
-8  -0.133815   0.000776656
-7.75  -0.139772   0.000703467
-7.5  -0.146424   0.000592938
-7.25  -0.153916   0.000428388
-7  -0.162443   0.000184464
-6.75  -0.172265   -0.000178372
-6.5  -0.183747   -0.000723701
-6.25  -0.197406   -0.00155757
-6  -0.214009   -0.00286496
-5.75  -0.234744   -0.00498674
-5.5  -0.261542   -0.00859646
-5.25  -0.29776   -0.0151506
-5  -0.349715   -0.0282038
-4.75  -0.430408   -0.0580297
-4.5  -0.567879   -0.142521
-4.25  -0.777274   -0.469925
-4  -0.161535   -1.23233
-3.75  0.421219   -0.535248
-3.5  0.279539   -0.224519
-3.25  0.169621   -0.125614
-3  0.0990835   -0.0836938
-2.75  0.0501687   -0.0621089
-2.5  0.0132838   -0.0495004
-2.25  -0.0167154   -0.0415016
-2  -0.0427919   -0.0363682
-1.75  -0.0665211   -0.0334037
-1.5  -0.0888522   -0.0318431
-1.25  -0.110805   -0.0312859
-1  -0.133266   -0.0315854
-0.75  -0.156833   -0.0326742
-0.5  -0.182906   -0.0348629
-0.25  -0.21244   -0.0383868
0  -0.247498   -0.0438511
0.25  -0.290019   -0.0510416
0.5  -0.343288   -0.0626749
0.75  -0.414008   -0.0819912
1  -0.513626   -0.116672
1.25  -0.665257   -0.187697
