  -25.000000000000000       -7.6528400000000003E-021  -1.4929331353975839E-007
  -24.750000000000000        1.0388321355860842E-017  -3.8824768332570980E-008
  -24.500000000000000        3.4336867519536140E-018  -9.3563170204535862E-008
  -24.250000000000000       -4.2607799999999998E-020  -3.4587848203593285E-008
  -24.000000000000000        1.6882739759768072E-018   2.3957191098988861E-007
  -23.750000000000000        1.6854862759768071E-018   1.4657787528529753E-007
  -23.500000000000000        3.4186290519536140E-018   2.3398367269070186E-007
  -23.250000000000000        3.4167605519536141E-018  -2.2673668394548874E-007
  -23.000000000000000       -1.7893307759768069E-018   4.1627426769497156E-008
  -22.750000000000000        3.4139030519536143E-018   3.4096718063564291E-008
  -22.500000000000000        5.1493774279304211E-018  -1.2550066025296402E-007
  -22.250000000000000       -5.3680500000000000E-020  -7.1410420528217333E-009
  -22.000000000000000        3.4158918519536143E-018   2.5661800112999900E-007
  -21.750000000000000        1.6795615759768072E-018   8.3562188064878473E-008
  -21.500000000000000        3.4117537519536141E-018  -1.2176231145230587E-007
  -21.250000000000000       -6.1095600000000004E-020   1.0398028805688742E-007
  -21.000000000000000       -5.2681511279304214E-018  -6.0805179939726894E-008
  -20.750000000000000       -6.4795899999999995E-020   2.0433694275859282E-007
  -20.500000000000000        3.4051195519536140E-018  -1.5937117451084171E-007
  -20.250000000000000       -3.5333141519536143E-018   2.0936338586408088E-007
  -20.000000000000000        5.1360501279304217E-018   4.3538848614257941E-007
  -19.750000000000000       -1.8099082759768072E-018   4.0945330626040999E-007
  -19.500000000000000       -7.9811799999999996E-020   2.0510785849608970E-007
  -19.250000000000000       -8.1972700000000002E-020  -2.1893477510775972E-007
  -19.000000000000000       -8.3916599999999994E-020   1.5331103235885490E-007
  -18.750000000000000        1.6486379759768071E-018  -2.3123747996608990E-007
  -18.500000000000000        1.6475253759768070E-018   3.7923875850429112E-007
  -18.250000000000000       -3.5590299519536139E-018   3.5378051449139192E-007
  -18.000000000000000       -9.2943099999999995E-020  -4.7828107030412070E-008
  -17.750000000000000       -9.4273499999999998E-020  -8.0086138894153169E-008
  -17.500000000000000       -9.4366999999999997E-020   1.2885856084249303E-007
  -17.250000000000000        3.3715810519536141E-018   1.5215408645519179E-007
  -17.000000000000000       -1.8366684759768069E-018   6.0319342742864990E-008
  -16.750000000000000       -3.5727659519536142E-018  -2.9134592497565004E-007
  -16.500000000000000       -1.0571600000000000E-019   1.8921571909996659E-007
  -16.250000000000000        5.0912864279304216E-018  -2.4402989889232840E-007
  -16.000000000000000        3.3476069519536141E-018   1.9491103459695625E-007
  -15.750000000000000       -1.2758600000000000E-019   1.0668157231219499E-007
  -15.500000000000000       -1.2616800000000000E-019   1.1250647773825007E-007
  -15.250000000000000        1.6100034759768070E-018  -2.9806891877620645E-007
  -15.000000000000000        3.3484959519536142E-018  -2.0356581285213560E-007
  -14.750000000000000        1.6131164759768071E-018  -1.1234034557466854E-007
  -14.500000000000000        1.6111694759768071E-018   1.0124711898040761E-007
  -14.250000000000000       -1.2597899999999999E-019   9.6541289698603983E-008
  -14.000000000000000       -7.0706999039072281E-018  -9.9826705519945325E-008
  -13.750000000000000       -1.3381399999999999E-019  -1.1928876483824347E-008
  -13.500000000000000        5.0669844279304211E-018   4.6642804868435306E-008
  -13.250000000000000        5.0636444279304215E-018  -4.0956631038036040E-008
  -13.000000000000000       -1.8815054759768073E-018  -3.4720669010723793E-007
  -12.750000000000000       -1.8880794759768073E-018  -7.7001778372998153E-007
  -12.500000000000000       -1.8875214759768070E-018   2.2590356563156888E-007
  -12.250000000000000        1.5861794759768072E-018   6.6975145818215509E-007
  -12.000000000000000       -5.3607584279304214E-018   2.7546191465332992E-007
  -11.750000000000000       -1.6399200000000001E-019   2.5355553100181449E-007
  -11.500000000000000        3.2832939519536141E-018  -2.1387958314134092E-007
  -11.250000000000000        6.7307929039072284E-018  -3.2663446079828073E-007
  -11.000000000000000        8.4469633798840356E-018   1.6930160222361490E-007
  -10.750000000000000        4.9623144279304211E-018  -2.2764054963264613E-007
  -10.500000000000000       -1.9797314759768069E-018   2.2074985081554921E-007
  -10.250000000000000       -2.4749500000000002E-019   3.4965170267464707E-007
  -10.000000000000000       -2.0072104759768072E-018  -4.2622874528441823E-007
  -9.7500000000000000        1.4499394759768072E-018   5.8907828545673446E-007
  -9.5000000000000000        1.4441944759768071E-018   1.9845018887909571E-007
  -9.2500000000000000       -2.9463999999999998E-019  -8.2241065471611030E-008
  -9.0000000000000000       -7.2336689039072276E-018   7.6770491352906589E-009
  -8.7500000000000000       -3.0073000000000001E-019  -3.3424994244635187E-008
