-25  2.11758e-22   0.00061884
-24.75  4.23516e-21   0.000640022
-24.5  1.48231e-21   0.000659158
-24.25  -1.05879e-21   0.000676553
-24  8.47033e-22   0.000693246
-23.75  6.35275e-22   0.000709461
-23.5  2.11758e-21   0.000725844
-23.25  8.47033e-22   0.000742653
-23  3.59989e-21   0.000759984
-22.75  3.38813e-21   0.000777915
-22.5  -2.32934e-21   0.00079648
-22.25  -1.05879e-21   0.000815715
-22  -2.32934e-21   0.000835658
-21.75  -2.11758e-22   0.00085635
-21.5  0   0.000877833
-21.25  2.11758e-21   0.000900153
-21  -1.27055e-21   0.000923357
-20.75  -1.90582e-21   0.000947495
-20.5  -2.11758e-22   0.000972623
-20.25  6.35275e-22   0.000998798
-20  4.23516e-22   0.00102608
-19.75  2.75286e-21   0.00105454
-19.5  -1.05879e-21   0.00108425
-19.25  4.23516e-22   0.00111529
-19  -2.5411e-21   0.00114773
-18.75  -1.05879e-21   0.00118168
-18.5  2.11758e-21   0.00121722
-18.25  -2.96462e-21   0.00125447
-18  2.11758e-21   0.00129355
-17.75  8.47033e-22   0.00133457
-17.5  4.23516e-22   0.00137767
-17.25  -4.23516e-22   0.00142301
-17  -8.47033e-22   0.00147075
-16.75  -8.47033e-22   0.00152107
-16.5  8.47033e-22   0.00157416
-16.25  4.23516e-22   0.00163026
-16  -4.23516e-22   0.00168958
-15.75  4.23516e-21   0.00175241
-15.5  -8.47033e-22   0.00181903
-15.25  -1.69407e-21   0.00188978
-15  3.38813e-21   0.00196501
-14.75  -3.38813e-21   0.00204513
-14.5  5.0822e-21   0.00213059
-14.25  -4.23516e-21   0.00222191
-14  8.47033e-22   0.00231966
-13.75  -8.47033e-22   0.00242448
-13.5  -1.69407e-21   0.00253711
-13.25  2.5411e-21   0.00265838
-13  3.38813e-21   0.00278924
-12.75  -3.38813e-21   0.00293079
-12.5  0   0.00308426
-12.25  6.77626e-21   0.00325112
-12  1.69407e-21   0.00343302
-11.75  5.0822e-21   0.00363192
-11.5  -8.47033e-21   0.00385012
-11.25  3.38813e-21   0.00409029
-11  6.77626e-21   0.00435562
-10.75  1.01644e-20   0.00464992
-10.5  0   0.00497772
-10.25  -1.35525e-20   0.00534453
-10  1.01644e-20   0.00575703
-9.75  3.38813e-21   0.00622341
-9.5  1.69407e-20   0.00675381
-9.25  2.03288e-20   0.00736091
-9  6.77626e-21   0.00806069
-8.75  2.03288e-20   0.00887353
-8.5  0   0.0098258
-8.25  2.03288e-20   0.010952
-8  1.35525e-20   0.0122981
-7.75  1.35525e-20   0.013926
-7.5  -1.35525e-20   0.0159214
-7.25  0   0.0184046
-7  2.71051e-20   0.0215494
-6.75  1.35525e-20   0.0256136
-6.5  0   0.0309924
-6.25  9.48677e-20   0.0383157
-6  -1.35525e-20   0.0486354
-5.75  5.42101e-20   0.0638101
-5.5  0   0.087366
-5.25  4.33681e-19   0.126634
-5  8.67362e-19   0.198821
-4.75  0   0.351745
-4.5  0   0.754447
-4.25  0   2.20098
-4  -5.55112e-17   5.16507
-3.75  0   2.02803
-3.5  -2.77556e-17   0.776243
-3.25  0   0.399768
-3  0   0.247222
-2.75  3.46945e-18   0.171565
-2.5  -3.46945e-18   0.128683
-2.25  0   0.101882
-2  -3.46945e-18   0.0839948
-1.75  3.46945e-18   0.0718167
-1.5  0   0.0629897
-1.25  -1.04083e-17   0.0558424
-1  0   0.0388059
-0.75  6.93889e-18   0.035893
-0.5  -1.38778e-17   0.036382
-0.25  0   0.0395789
0  -2.77556e-17   0.0456412
0.25  1.38778e-17   0.0517624
0.5  0   0.0625356
0.75  -6.93889e-18   0.0799911
1  -3.46945e-18   0.0133335
1.25  3.46945e-18   0.00862733
1.5  1.73472e-18   0.00489671
1.75  8.67362e-19   0.00238266
2  1.73472e-18   0.00088633
2.25  -2.1684e-19   0.000289608
2.5  1.0842e-19   7.45215e-05
2.75  1.06374e-19   2.37603e-19
3  6.02932e-20   1.10155e-18
3.25  -2.3132e-20   2.43486e-18
3.5  -2.76933e-20   -3.44125e-19
3.75  1.5165e-19   -9.12707e-18
4  4.43978e-19   -3.11742e-17
4.25  2.03503e-19   -2.04196e-17
4.5  7.96902e-20   -7.44596e-18
4.75  8.02057e-20   -2.40234e-18
5  4.21903e-20   -5.90279e-19
5.25  2.74963e-20   4.74756e-20
5.5  2.2783e-20   1.70112e-19
5.75  1.0257e-20   -9.82145e-20
6  3.76579e-21   7.91751e-20
6.25  1.03393e-21   1.66602e-19
6.5  -1.51162e-21   1.01197e-19
6.75  -2.20639e-21   1.03911e-19
7  -1.96267e-21   2.05043e-19
7.25  -8.53868e-22   2.18929e-19
7.5  -9.01856e-22   1.70407e-19
7.75  -6.2725e-22   1.18154e-19
8  -2.74011e-22   4.48809e-20
8.25  7.10126e-23   8.78634e-22
8.5  2.63778e-22   -3.35316e-20
8.75  5.03015e-22   -3.63199e-20
