-25  -1.01644e-20   7.01728e-05
-24.75  3.38813e-21   8.10521e-05
-24.5  0   8.95932e-05
-24.25  -3.38813e-21   9.60875e-05
-24  3.38813e-21   0.000101565
-23.75  3.38813e-21   0.000106236
-23.5  -3.38813e-21   0.000110734
-23.25  -6.77626e-21   0.000115302
-23  3.38813e-21   0.000120025
-22.75  3.38813e-21   0.000124963
-22.5  -6.77626e-21   0.000130135
-22.25  0   0.000135561
-22  0   0.000141262
-21.75  6.77626e-21   0.000147259
-21.5  -3.38813e-21   0.000153576
-21.25  6.77626e-21   0.000160238
-21  3.38813e-21   0.00016727
-20.75  -3.38813e-21   0.000174702
-20.5  -3.38813e-21   0.000182562
-20.25  0   0.000190885
-20  -1.35525e-20   0.000199705
-19.75  0   0.000209061
-19.5  -6.77626e-21   0.000218995
-19.25  0   0.000229553
-19  -3.38813e-21   0.000240786
-18.75  0   0.000252748
-18.5  3.38813e-21   0.000265501
-18.25  6.77626e-21   0.000279109
-18  0   0.000293647
-17.75  0   0.000309195
-17.5  3.38813e-21   0.000325842
-17.25  0   0.000343687
-17  -3.38813e-21   0.000362839
-16.75  -6.77626e-21   0.000383419
-16.5  0   0.000405564
-16.25  0   0.000429424
-16  -6.77626e-21   0.000455167
-15.75  6.77626e-21   0.000482982
-15.5  0   0.000513081
-15.25  -6.77626e-21   0.000545702
-15  -6.77626e-21   0.000581115
-14.75  -1.35525e-20   0.000619623
-14.5  0   0.00066157
-14.25  6.77626e-21   0.000707348
-14  1.35525e-20   0.000757402
-13.75  -6.77626e-21   0.000812243
-13.5  1.35525e-20   0.000872455
-13.25  -6.77626e-21   0.000938709
-13  2.71051e-20   0.00101178
-12.75  -6.77626e-21   0.00109257
-12.5  0   0.00118213
-12.25  2.71051e-20   0.00128167
-12  -1.35525e-20   0.00139262
-11.75  -1.35525e-20   0.00151667
-11.5  -4.06576e-20   0.00165581
-11.25  0   0.00181241
-11  -1.35525e-20   0.00198932
-10.75  5.42101e-20   0.00218993
-10.5  5.42101e-20   0.00241838
-10.25  -2.71051e-20   0.00267968
-10  1.35525e-20   0.00298002
-9.75  -2.71051e-20   0.00332701
-9.5  0   0.00373015
-9.25  0   0.00420142
-9  2.71051e-20   0.004756
-8.75  0   0.0054134
-8.5  2.71051e-20   0.006199
-8.25  2.71051e-20   0.0071462
-8  -2.71051e-20   0.00829965
-7.75  -5.42101e-20   0.00972001
